"start","end","open","close","high","low","volume"
"2019-07-27T23:00:00.000Z","2019-07-27T23:00:00.000Z",9444.9,9469,9524.6,9420.99751117,234.52936712
"2019-07-28T00:00:00.000Z","2019-07-28T00:00:00.000Z",9465.6,9423.1,9465.6,9361.6,236.37991766000002
"2019-07-28T01:00:00.000Z","2019-07-28T01:00:00.000Z",9423.4,9466.8,9468.2,9423.4,60.309367949999995
"2019-07-28T02:00:00.000Z","2019-07-28T02:00:00.000Z",9466.8,9461.4,9483,9454.9,44.295580699999995
"2019-07-28T03:00:00.000Z","2019-07-28T03:00:00.000Z",9461.3515261,9464.5,9484,9454.7,25.18838723
"2019-07-28T04:00:00.000Z","2019-07-28T04:00:00.000Z",9464.5,9510.5,9571.4,9464.5,201.43758545000003
"2019-07-28T05:00:00.000Z","2019-07-28T05:00:00.000Z",9510.5,9503.37773126,9539.6,9501,97.36489395000001
"2019-07-28T06:00:00.000Z","2019-07-28T06:00:00.000Z",9503.4,9503.9,9539,9480,107.19596800999997
"2019-07-28T07:00:00.000Z","2019-07-28T07:00:00.000Z",9503.9,9479.7,9514.4,9479.7,55.04464754
"2019-07-28T08:00:00.000Z","2019-07-28T08:00:00.000Z",9481,9512.5,9525.5613088,9475,92.48077493
"2019-07-28T09:00:00.000Z","2019-07-28T09:00:00.000Z",9512.51867211,9461,9523,9460.2,91.52324949
"2019-07-28T10:00:00.000Z","2019-07-28T10:00:00.000Z",9461.1,9447.426458,9481.1,9427,172.39262718
"2019-07-28T11:00:00.000Z","2019-07-28T11:00:00.000Z",9451.2,9516.86620739,9560,9445.8,215.86315562999997
"2019-07-28T12:00:00.000Z","2019-07-28T12:00:00.000Z",9516.8,9500.8,9530,9476.9,79.48620665
"2019-07-28T13:00:00.000Z","2019-07-28T13:00:00.000Z",9501.9,9486.9,9506.1,9465.1,190.45802868
"2019-07-28T14:00:00.000Z","2019-07-28T14:00:00.000Z",9486.99394,9486.65644166,9528.1,9477.7922,78.08672847999999
"2019-07-28T15:00:00.000Z","2019-07-28T15:00:00.000Z",9486.6,9500.4,9535,9486.6,97.80529839
"2019-07-28T16:00:00.000Z","2019-07-28T16:00:00.000Z",9500.9,9514.1,9551.8,9488.9,247.18357375
"2019-07-28T17:00:00.000Z","2019-07-28T17:00:00.000Z",9520.120204,9539.3,9552.8,9514.5,56.9580708
"2019-07-28T18:00:00.000Z","2019-07-28T18:00:00.000Z",9538.8,9542.95141908,9573.3,9528.21954095,233.41335804
"2019-07-28T19:00:00.000Z","2019-07-28T19:00:00.000Z",9542.95141908,9539.9,9553.25685,9528.1,55.94153187
"2019-07-28T20:00:00.000Z","2019-07-28T20:00:00.000Z",9539.86798041,9509.5,9547.7,9470,206.84153988
"2019-07-28T21:00:00.000Z","2019-07-28T21:00:00.000Z",9509.5,9447.5,9509.5,9441,146.18274609
"2019-07-28T22:00:00.000Z","2019-07-28T22:00:00.000Z",9446.9,9508,9628,9101.4,4299.43909521
"2019-07-28T23:00:00.000Z","2019-07-28T23:00:00.000Z",9505.3,9519,9582.2,9462.82762716,663.1272270300001
"2019-07-29T00:00:00.000Z","2019-07-29T00:00:00.000Z",9519,9511,9533.48727451,9483.1,153.41949039
"2019-07-29T01:00:00.000Z","2019-07-29T01:00:00.000Z",9511,9663.1,9738.3,9503.1,1192.97029956
"2019-07-29T02:00:00.000Z","2019-07-29T02:00:00.000Z",9663.1,9630.4,9663.6,9604.3,306.51068312999996
"2019-07-29T03:00:00.000Z","2019-07-29T03:00:00.000Z",9630.35347152,9630.4,9647.6,9610,123.82016626000001
"2019-07-29T04:00:00.000Z","2019-07-29T04:00:00.000Z",9630.11112694,9639.7,9665.1,9630,49.01839473999999
"2019-07-29T05:00:00.000Z","2019-07-29T05:00:00.000Z",9640.598812,9591.6,9649.9,9589.6,238.6144004
"2019-07-29T06:00:00.000Z","2019-07-29T06:00:00.000Z",9591.3,9580.81316178,9595.2,9551.1,103.25358242
"2019-07-29T07:00:00.000Z","2019-07-29T07:00:00.000Z",9580.9,9591,9596.6,9571.1,76.45827562
"2019-07-29T08:00:00.000Z","2019-07-29T08:00:00.000Z",9590.9,9543.4,9618.9,9520.8,199.18927370999998
"2019-07-29T09:00:00.000Z","2019-07-29T09:00:00.000Z",9553.1,9469.2,9561.7,9376.7,572.45265325
"2019-07-29T10:00:00.000Z","2019-07-29T10:00:00.000Z",9470.69248693,9484.6,9508,9442.1,123.69273534000001
"2019-07-29T11:00:00.000Z","2019-07-29T11:00:00.000Z",9485.14786,9452,9500,9427.3,110.36138405
"2019-07-29T12:00:00.000Z","2019-07-29T12:00:00.000Z",9452.6,9520.7,9532.7,9440.2,174.25021171
"2019-07-29T13:00:00.000Z","2019-07-29T13:00:00.000Z",9518.9,9534.8,9595,9477.4,260.15704298
"2019-07-29T14:00:00.000Z","2019-07-29T14:00:00.000Z",9532,9512,9566,9500,116.61867438000002
"2019-07-29T15:00:00.000Z","2019-07-29T15:00:00.000Z",9513.9,9519.2,9570.1,9483.2,119.30977107000001
"2019-07-29T16:00:00.000Z","2019-07-29T16:00:00.000Z",9519.489941,9542.8,9655.6,9391,698.87273808
"2019-07-29T17:00:00.000Z","2019-07-29T17:00:00.000Z",9533.7,9481.2,9553.2,9413.98474112,360.06728816
"2019-07-29T18:00:00.000Z","2019-07-29T18:00:00.000Z",9481.3,9503.6,9516,9441.8,125.14836167
"2019-07-29T19:00:00.000Z","2019-07-29T19:00:00.000Z",9503.6,9477.08047745,9511,9476.1,68.67462470000001
